Price,Return_lag1,Return_lag2,Volatility_lag1,Volatility
Ticker,,,,
Date,,,,
2019-05-29,0.0003354368016101894,0.006809330661248669,0.011627514868656992,0.011551071143662564
2019-05-30,-0.005671205333752538,0.0003354368016101894,0.011551071143662564,0.011638186010369398
2019-05-31,0.007149487319284775,-0.005671205333752538,0.011638186010369398,0.011637481682306076
2019-06-03,-0.0019337668306382838,0.007149487319284775,0.011637481682306076,0.011967209190022797
2019-06-04,0.013901936014629301,-0.0019337668306382838,0.011967209190022797,0.011802767155520604
2019-06-06,-0.005534114111566901,0.013901936014629301,0.011802767155520604,0.012145473988131992
2019-06-07,-0.014798333410505293,-0.005534114111566901,0.012145473988131992,0.011743604265318704
2019-06-10,0.0022712730870713127,-0.014798333410505293,0.011743604265318704,0.011632977887365266
2019-06-11,0.004384747505377318,0.0022712730870713127,0.011632977887365266,0.011585458302046306
2019-06-12,0.0035981290613484873,0.004384747505377318,0.011585458302046306,0.011257339096522354
2019-06-13,-0.004964181988503125,0.0035981290613484873,0.011257339096522354,0.011241781189377778
2019-06-14,0.0006592875347493088,-0.004964181988503125,0.011241781189377778,0.011319054430337015
2019-06-17,-0.007617057296864349,0.0006592875347493088,0.011319054430337015,0.011717069263304217
2019-06-18,-0.012784029548381648,-0.007617057296864349,0.011717069263304217,0.011415281371813676
2019-06-19,0.0016577587443133979,-0.012784029548381648,0.011415281371813676,0.007967661506089884
2019-06-20,-4.259905700743083e-06,0.0016577587443133979,0.007967661506089884,0.008099744326859913
2019-06-21,0.012000205478679637,-4.259905700743083e-06,0.008099744326859913,0.008350694437626541
2019-06-24,-0.009098433505187353,0.012000205478679637,0.008350694437626541,0.008217990595219483
2019-06-25,-0.002085381356743965,-0.009098433505187353,0.008217990595219483,0.007622365381762745
2019-06-26,0.008273734808782462,-0.002085381356743965,0.007622365381762745,0.0075276164323694154
2019-06-27,0.004331778503613437,0.008273734808782462,0.0075276164323694154,0.007526404106931622
2019-06-28,-0.0005064338279993086,0.004331778503613437,0.007526404106931622,0.007487640114096361
2019-07-01,-0.004450447465215945,-0.0005064338279993086,0.007487640114096361,0.0074572379131294915
2019-07-02,0.006510389269786421,-0.004450447465215945,0.0074572379131294915,0.007498239873800811
2019-07-03,0.003767209141051886,0.006510389269786421,0.007498239873800811,0.006791107550687549
2019-07-04,0.0005415644793391738,0.003767209141051886,0.006791107550687549,0.006729133699178605
2019-07-05,0.0025174649128327786,0.0005415644793391738,0.006729133699178605,0.0063906223227847
2019-07-08,-0.011350334557515662,0.0025174649128327786,0.0063906223227847,0.00786422176516084
2019-07-09,-0.02138240331360608,-0.011350334557515662,0.00786422176516084,0.007763042367420503
2019-07-10,-0.00023352472109261502,-0.02138240331360608,0.007763042367420503,0.007708237222923722
2019-07-11,-0.004932545113165099,-0.00023352472109261502,0.007708237222923722,0.007923499889010378
2019-07-12,0.007305046321514741,-0.004932545113165099,0.007923499889010378,0.007915713662976049
2019-07-15,-0.0026245922523520093,0.007305046321514741,0.007915713662976049,0.007842528753925446
2019-07-16,0.0031031905972733753,-0.0026245922523520093,0.007842528753925446,0.007502424682071082
2019-07-17,0.006407297199588324,0.0031031905972733753,0.007502424682071082,0.007508456877346268
2019-07-18,0.0021350634900458854,0.006407297199588324,0.007508456877346268,0.007697197071747573
2019-07-19,-0.007751838235294128,0.0021350634900458854,0.007697197071747573,0.007811799557504997
2019-07-22,-0.01531878214359883,-0.007751838235294128,0.007811799557504997,0.007704679452420658
2019-07-23,-0.006397075524881224,-0.01531878214359883,0.007704679452420658,0.007703717094357947
2019-07-24,-0.0013352832106081625,-0.006397075524881224,0.007703717094357947,0.007406274436174704
2019-07-25,-0.005273121293252303,-0.0013352832106081625,0.007406274436174704,0.007258230637671053
2019-07-26,-0.0016989534831232112,-0.005273121293252303,0.007258230637671053,0.007339393086445909
2019-07-29,0.0028571795564771296,-0.0016989534831232112,0.007339393086445909,0.007449050733161182
2019-07-30,-0.008427603929443195,0.0028571795564771296,0.007449050733161182,0.007293892245265002
2019-07-31,-0.009276785013729971,-0.008427603929443195,0.007293892245265002,0.0072565092114998475
2019-08-01,0.00294076968140633,-0.009276785013729971,0.0072565092114998475,0.007465880048748016
2019-08-02,-0.012412304371289817,0.00294076968140633,0.007465880048748016,0.007428526908837206
2019-08-05,0.0015801101434427256,-0.012412304371289817,0.007428526908837206,0.007476194687232637
2019-08-06,-0.012252952282714391,0.0015801101434427256,0.007476194687232637,0.0067578302735923235
2019-08-07,0.007884888857643269,-0.012252952282714391,0.0067578302735923235,0.006854556840077971
2019-08-08,-0.00847167355513434,0.007884888857643269,0.006854556840077971,0.008015304496818157
2019-08-09,0.016300510829763803,-0.00847167355513434,0.008015304496818157,0.007997834213256217
2019-08-13,0.006997556657477588,0.016300510829763803,0.007997834213256217,0.008609603842528055
2019-08-14,-0.01654424529912324,0.006997556657477588,0.008609603842528055,0.008927842756534356
2019-08-16,0.009477595331455646,-0.01654424529912324,0.008927842756534356,0.008754603206956025
2019-08-19,0.0016682152620135504,0.009477595331455646,0.008754603206956025,0.008719090899819754
2019-08-20,0.0005521991749806165,0.0016682152620135504,0.008719090899819754,0.00864191417808639
2019-08-21,-0.0033382235519596737,0.0005521991749806165,0.00864191417808639,0.008268639068686521
2019-08-22,-0.008922556475220111,-0.0033382235519596737,0.008268639068686521,0.008787360829061695
2019-08-23,-0.016242829527789215,-0.008922556475220111,0.008787360829061695,0.009094810816099117
2019-08-26,0.008192639025843995,-0.016242829527789215,0.009094810816099117,0.010368564210261711
2019-08-27,0.021100066785376237,0.008192639025843995,0.010368564210261711,0.010426634420043705
2019-08-28,0.004295591066795668,0.021100066785376237,0.010426634420043705,0.010445104697106194
2019-08-29,-0.005335266523260329,0.004295591066795668,0.010445104697106194,0.010460734511980038
2019-08-30,-0.0088537862364102,-0.005335266523260329,0.010460734511980038,0.01041319317294217
2019-09-03,0.006845829640179435,-0.0088537862364102,0.01041319317294217,0.011273465383014766
2019-09-04,-0.02044311880570615,0.006845829640179435,0.011273465383014766,0.011040093183498512
2019-09-05,0.004329545403159107,-0.02044311880570615,0.011040093183498512,0.01103137527552579
2019-09-06,0.000299686931614751,0.004329545403159107,0.01103137527552579,0.010884538186682264
2019-09-09,0.009061643373168504,0.000299686931614751,0.010884538186682264,0.010807843178364649
2019-09-11,0.005193547382711383,0.009061643373168504,0.010807843178364649,0.010630805453172496
2019-09-12,0.0029673946046386845,0.005193547382711383,0.010630805453172496,0.010079001103519225
2019-09-13,-0.00479356902496042,0.0029673946046386845,0.010079001103519225,0.010136581898648613
2019-09-16,0.008476944640087414,-0.00479356902496042,0.010136581898648613,0.009542463369796984
2019-09-17,-0.006536749886833726,0.008476944640087414,0.009542463369796984,0.010009340880658007
2019-09-18,-0.01689465993774708,-0.006536749886833726,0.010009340880658007,0.010015725781581247
2019-09-19,0.002130859163064436,-0.01689465993774708,0.010015725781581247,0.010326074246580334
2019-09-20,-0.012531589991591652,0.002130859163064436,0.010326074246580334,0.01575662948285273
2019-09-23,0.05319112930777714,-0.012531589991591652,0.01575662948285273,0.016675948608776133
2019-09-24,0.028915576657539077,0.05319112930777714,0.016675948608776133,0.016118603141357588
2019-09-25,-0.0010344649056013289,0.028915576657539077,0.016118603141357588,0.01647443549508923
2019-09-26,-0.012771612287114875,-0.0010344649056013289,0.01647443549508923,0.016066363503179623
2019-09-27,0.01145084856589107,-0.012771612287114875,0.016066363503179623,0.01613781023190332
2019-09-30,-0.005081564893442914,0.01145084856589107,0.01613781023190332,0.016098586278474523
2019-10-01,-0.003296462425282254,-0.005081564893442914,0.016098586278474523,0.01613826110670154
2019-10-03,-0.009983032105041145,-0.003296462425282254,0.01613826110670154,0.01614564384822331
2019-10-04,-0.004040562773145462,-0.009983032105041145,0.01614564384822331,0.01568737994252943
2019-10-07,-0.012307760296977222,-0.004040562773145462,0.01568737994252943,0.015729872393301314
2019-10-09,-0.0043266837625002275,-0.012307760296977222,0.015729872393301314,0.01608346813560629
2019-10-10,0.01679783285706482,-0.0043266837625002275,0.01608346813560629,0.01611786533818051
2019-10-11,-0.006960833829169011,0.01679783285706482,0.01611786533818051,0.01613245084661954
2019-10-14,0.006275284833450412,-0.006960833829169011,0.01613245084661954,0.016133615417846952
2019-10-15,0.003193315072573366,0.006275284833450412,0.016133615417846952,0.016123008893942116
2019-10-16,0.007684353972992053,0.003193315072573366,0.016123008893942116,0.016057948947350204
2019-10-17,0.003123841334461419,0.007684353972992053,0.016057948947350204,0.016052394930320124
2019-10-18,0.010672506051552677,0.003123841334461419,0.016052394930320124,0.01543318222765952
2019-10-22,0.006516288783389612,0.010672506051552677,0.01543318222765952,0.015584926776051451
2019-10-23,-0.006302602285396697,0.006516288783389612,0.015584926776051451,0.01516886966486623
2019-10-24,0.001359123648397631,-0.006302602285396697,0.01516886966486623,0.010166736764133214
2019-10-25,-0.0018527934715960592,0.001359123648397631,0.010166736764133214,0.007964104822288539
2019-10-29,0.00011230477560042473,-0.0018527934715960592,0.007964104822288539,0.008830031697331294
2019-10-30,0.017519938181983052,0.00011230477560042473,0.008830031697331294,0.008292206437744237
2019-10-31,0.004857107869982835,0.017519938181983052,0.008292206437744237,0.007992468063466202
2019-11-01,0.0028157974888274317,0.004857107869982835,0.007992468063466202,0.007859354847386443
2019-11-04,0.0011070906504571099,0.0028157974888274317,0.007859354847386443,0.007798224737115347
2019-11-05,0.004263888868356602,0.0011070906504571099,0.007798224737115347,0.007371896828946668
2019-11-06,-0.002018173043904281,0.004263888868356602,0.007371896828946668,0.00723404990642188
2019-11-07,0.004099084396871566,-0.002018173043904281,0.00723404990642188,0.006365501203388972
2019-11-08,0.003844209304726398,0.004099084396871566,0.006365501203388972,0.006691643810425605
2019-11-11,-0.008649599006986697,0.003844209304726398,0.006691643810425605,0.005947586867764047
2019-11-13,0.0004450569159482054,-0.008649599006986697,0.005947586867764047,0.005883880184886578
2019-11-14,-0.006127528029514329,0.0004450569159482054,0.005883880184886578,0.005821127805615668
2019-11-15,0.002672990768123773,-0.006127528029514329,0.005821127805615668,0.005818388797926749
2019-11-18,0.001966845520657623,0.002672990768123773,0.005818388797926749,0.0057217642092254805
2019-11-19,-0.0009205364347466549,0.001966845520657623,0.0057217642092254805,0.0057486366865806765
2019-11-20,0.004678329704657314,-0.0009205364347466549,0.0057486366865806765,0.0054419573489941
2019-11-21,0.004941332311304558,0.004678329704657314,0.0054419573489941,0.0053990415451064585
2019-11-22,-0.002558460196964596,0.004941332311304558,0.0053990415451064585,0.00528676264242993
2019-11-25,-0.004511881140131235,-0.002558460196964596,0.00528676264242993,0.005903650893301591
2019-11-26,0.013374538722098483,-0.004511881140131235,0.005903650893301591,0.005944768913396134
2019-11-27,-0.0029858001604721185,0.013374538722098483,0.005944768913396134,0.00597473087846091
2019-11-28,0.005233557820665036,-0.0029858001604721185,0.00597473087846091,0.004857474386191142
2019-11-29,0.004169196368656758,0.005233557820665036,0.004857474386191142,0.0051912590890131356
2019-12-02,-0.007826467690735917,0.004169196368656758,0.0051912590890131356,0.005180993946587423
2019-12-03,-0.0006510929783939412,-0.007826467690735917,0.005180993946587423,0.0053008119930926115
2019-12-04,-0.004481997238144242,-0.0006510929783939412,0.0053008119930926115,0.005294487583515503
2019-12-05,0.004085307832292884,-0.004481997238144242,0.005294487583515503,0.0052954398461453125
2019-12-06,-0.00205923710353606,0.004085307832292884,0.0052954398461453125,0.005532247651794866
2019-12-09,-0.008062669529681155,-0.00205923710353606,0.005532247651794866,0.005468201653462166
2019-12-10,0.001342112989137334,-0.008062669529681155,0.005468201653462166,0.005337630632149807
2019-12-11,-0.006760225785340301,0.001342112989137334,0.005337630632149807,0.005434289471487142
2019-12-12,0.0044995771891509495,-0.006760225785340301,0.005434289471487142,0.005356177785009172
2019-12-13,0.005176207859728388,0.0044995771891509495,0.005356177785009172,0.005696454262143163
2019-12-16,0.009597587037832866,0.005176207859728388,0.005696454262143163,0.005742605003603718
2019-12-17,-0.0027095898360001147,0.009597587037832866,0.005742605003603718,0.006023253956029407
2019-12-18,0.009212731336046609,-0.0027095898360001147,0.006023253956029407,0.006022622371097179
2019-12-19,0.004656834412248179,0.009212731336046609,0.006022622371097179,0.005977789371725537
2019-12-20,0.003113311498149862,0.004656834412248179,0.005977789371725537,0.005920853304358891
2019-12-23,0.000986941701855537,0.003113311498149862,0.005920853304358891,0.0057944295698663705
2019-12-24,-0.0007374472230261553,0.000986941701855537,0.0057944295698663705,0.005205287200192258
2019-12-26,-0.003930618769240168,-0.0007374472230261553,0.005205287200192258,0.005425916439658971
2019-12-27,-0.007204522590446127,-0.003930618769240168,0.005425916439658971,0.005717366829994331
2019-12-30,0.009833794601157297,-0.007204522590446127,0.005717366829994331,0.005658752370052932
2019-12-31,0.0008206736062803532,0.009833794601157297,0.005658752370052932,0.005609893856817916
2020-01-01,-0.007131240742024536,0.0008206736062803532,0.005609893856817916,0.005605897796427358
2020-01-02,0.001154609211690083,-0.007131240742024536,0.005605897796427358,0.005718461850538176
2020-01-03,0.008183886337984836,0.001154609211690083,0.005718461850538176,0.005805104997962143
2020-01-06,-0.004522789386603554,0.008183886337984836,0.005805104997962143,0.007232010636988986
2020-01-07,-0.019105853072941215,-0.004522789386603554,0.007232010636988986,0.007070478488875257
2020-01-08,0.004994592001242859,-0.019105853072941215,0.007070478488875257,0.007094418597650139
2020-01-09,-0.0022899444111396106,0.004994592001242859,0.007094418597650139,0.0076511181503092045
2020-01-10,0.015845758122611686,-0.0022899444111396106,0.0076511181503092045,0.007632270615326827
2020-01-13,0.0033480474426501594,0.015845758122611686,0.007632270615326827,0.007652849870106063
2020-01-14,0.0059354808073293075,0.0033480474426501594,0.007652849870106063,0.007429120595416893
2020-01-15,0.0026562202609821117,0.0059354808073293075,0.007429120595416893,0.007403412689851695
2020-01-16,-0.0015369308543056182,0.0026562202609821117,0.007403412689851695,0.007169771714274866
2020-01-17,0.000988406301843714,-0.0015369308543056182,0.007169771714274866,0.007116371788668565
2020-01-20,-0.000254978804985595,0.000988406301843714,0.007116371788668565,0.007469500516120927
2020-01-21,-0.010346193941151438,-0.000254978804985595,0.007469500516120927,0.00752427359682934
2020-01-22,-0.004474618385662321,-0.010346193941151438,0.00752427359682934,0.00759699005119338
2020-01-23,-0.005172555189302153,-0.004474618385662321,0.00759699005119338,0.00768929603886569
2020-01-24,0.0060667236352978104,-0.005172555189302153,0.00768929603886569,0.007604575295008766
2020-01-27,0.005574584704263197,0.0060667236352978104,0.007604575295008766,0.007654968226363379
2020-01-28,-0.010552527912150667,0.005574584704263197,0.007654968226363379,0.007717235439850697
2020-01-29,-0.005214967844912932,-0.010552527912150667,0.007717235439850697,0.007711280330912863
2020-01-30,0.006113256399948197,-0.005214967844912932,0.007711280330912863,0.007879268613198829
2020-01-31,-0.0077249841553650445,0.006113256399948197,0.007879268613198829,0.007703163911781714
2020-02-03,-0.006123414854723341,-0.0077249841553650445,0.007703163911781714,0.00884159683798075
2020-02-04,-0.021250384719316173,-0.006123414854723341,0.00884159683798075,0.0095480195217008
2020-02-05,0.02321082268667074,-0.021250384719316173,0.0095480195217008,0.009698349876490799
2020-02-06,0.009140500467834434,0.02321082268667074,0.009698349876490799,0.009715790340804446
2020-02-07,0.004036661230167438,0.009140500467834434,0.009715790340804446,0.00907959590174255
2020-02-10,-0.0032625431230384194,0.004036661230167438,0.00907959590174255,0.009101868032218794
2020-02-11,-0.005525514763038308,-0.0032625431230384194,0.009101868032218794,0.009117741730600778
2020-02-12,0.006350030388978967,-0.005525514763038308,0.009117741730600778,0.009279259547669793
2020-02-13,0.0077056964194832656,0.006350030388978967,0.009279259547669793,0.009283589730342002
2020-02-14,-0.0021759994314084485,0.0077056964194832656,0.009283589730342002,0.009324388644742842
2020-02-17,-0.005026854435148831,-0.0021759994314084485,0.009324388644742842,0.009378322827195638
2020-02-18,-0.00558473346026378,-0.005026854435148831,0.009378322827195638,0.00917494484293134
2020-02-19,-0.004424762618648104,-0.00558473346026378,0.00917494484293134,0.009494546797070036
2020-02-20,0.011123651500938081,-0.004424762618648104,0.009494546797070036,0.009461110292631345
2020-02-24,-0.003715252459506435,0.011123651500938081,0.009461110292631345,0.010365882834471572
2020-02-25,-0.02081386879900149,-0.003715252459506435,0.010365882834471572,0.010246309875625132
2020-02-26,-0.002662856861702312,-0.02081386879900149,0.010246309875625132,0.010228131624845212
2020-02-27,-0.010120477938589723,-0.002662856861702312,0.010228131624845212,0.010209295952373222
2020-02-28,-0.003870376787472707,-0.010120477938589723,0.010209295952373222,0.01263337605824183
2020-03-02,-0.03709607866493836,-0.003870376787472707,0.01263337605824183,0.012613075631687697
2020-03-03,-0.006159751824491688,-0.03709607866493836,0.012613075631687697,0.013252927516624657
2020-03-04,0.015319647408546855,-0.006159751824491688,0.013252927516624657,0.012562314597745905
2020-03-05,-0.004626950146523701,0.015319647408546855,0.012562314597745905,0.01122326370011727
2020-03-06,0.0015998577904186018,-0.004626950146523701,0.01122326370011727,0.01183825581639444
2020-03-09,-0.024806975302821943,0.0015998577904186018,0.01183825581639444,0.015126920802820541
2020-03-11,-0.048956043335951605,-0.024806975302821943,0.015126920802820541,0.015199379569180917
2020-03-12,0.0006649981756232659,-0.048956043335951605,0.015199379569180917,0.022519111434333605
2020-03-13,-0.08301938801064712,0.0006649981756232659,0.022519111434333605,0.024666108984545736
2020-03-16,0.03806507612689369,-0.08301938801064712,0.024666108984545736,0.028340089696838856
2020-03-17,-0.07612100106679087,0.03806507612689369,0.028340089696838856,0.02834389307236634
2020-03-18,-0.02504518409052825,-0.07612100106679087,0.02834389307236634,0.02965370925654434
2020-03-19,-0.05556454027271507,-0.02504518409052825,0.02965370925654434,0.029590848157965755
2020-03-20,-0.024247781753128472,-0.05556454027271507,0.029590848157965755,0.033827412266949144
2020-03-23,0.058329146858465686,-0.024247781753128472,0.033827412266949144,0.04160286923233058
2020-03-24,-0.12980466070471242,0.058329146858465686,0.04160286923233058,0.04266430471954984
2020-03-25,0.02507142402516349,-0.12980466070471242,0.04266430471954984,0.046599904666278974
2020-03-26,0.06624746894667499,0.02507142402516349,0.046599904666278974,0.04803589819272803
2020-03-27,0.038904356430389475,0.06624746894667499,0.04803589819272803,0.048155003061955554
2020-03-30,0.0021755381634551707,0.038904356430389475,0.048155003061955554,0.04856261556881412
2020-03-31,-0.04378053643081892,0.0021755381634551707,0.04856261556881412,0.049611948506599536
2020-04-01,0.03823772271336057,-0.04378053643081892,0.049611948506599536,0.049984596118786834
2020-04-03,-0.04000467509668226,0.03823772271336057,0.049984596118786834,0.04958279758909926
2020-04-07,-0.020596574186770744,-0.04000467509668226,0.04958279758909926,0.054369872560331635
2020-04-08,0.08763210467115035,-0.020596574186770744,0.054369872560331635,0.05431736521553104
2020-04-09,-0.004941902407507137,0.08763210467115035,0.05431736521553104,0.05536471694988655
2020-04-13,0.04150883161880259,-0.004941902407507137,0.05536471694988655,0.054564985808483873
2020-04-15,-0.01295567073707915,0.04150883161880259,0.054564985808483873,0.05454677930724026
2020-04-16,-0.007621853562688519,-0.01295567073707915,0.05454677930724026,0.051663082635646965
2020-04-17,0.007562771164790316,-0.007621853562688519,0.051663082635646965,0.05139603139506875
2020-04-20,0.03046328187687486,0.007562771164790316,0.05139603139506875,0.048520897193384024
2020-04-21,-0.0005288143766692954,0.03046328187687486,0.048520897193384024,0.048676997044570645
2020-04-22,-0.030274667144095657,-0.0005288143766692954,0.048676997044570645,0.047085365854617985
2020-04-23,0.02291941778872575,-0.030274667144095657,0.047085365854617985,0.046634740091490365
2020-04-24,0.01377995587701486,0.02291941778872575,0.046634740091490365,0.045353384049864706
2020-04-27,-0.017124941572334906,0.01377995587701486,0.045353384049864706,0.03360398058969239
2020-04-28,0.013971358975458648,-0.017124941572334906,0.03360398058969239,0.0334280834496805
2020-04-29,0.010622430648890235,0.013971358975458648,0.0334280834496805,0.030889487916469158
2020-04-30,0.018383013524196468,0.010622430648890235,0.030889487916469158,0.030572369947673223
2020-05-04,0.03208830345213909,0.018383013524196468,0.030572369947673223,0.0336324603299039
2020-05-05,-0.05744483901313502,0.03208830345213909,0.0336324603299039,0.03199357640067866
2020-05-06,-0.009458265521601117,-0.05744483901313502,0.03199357640067866,0.03111149137936888
2020-05-07,0.007093593467121684,-0.009458265521601117,0.03111149137936888,0.029586580859784457
2020-05-08,-0.007750119504051356,0.007093593467121684,0.029586580859784457,0.02897310356957859
2020-05-11,0.0057016970693835045,-0.007750119504051356,0.02897310356957859,0.02230605829547597
2020-05-12,-0.0013294930214019507,0.0057016970693835045,0.02230605829547597,0.02230066317707422
2020-05-13,-0.004616242718351149,-0.0013294930214019507,0.02230066317707422,0.020888290072706272
2020-05-14,0.02033371253039773,-0.004616242718351149,0.020888290072706272,0.021506195733012684
2020-05-15,-0.025661909373274727,0.02033371253039773,0.021506195733012684,0.021419979287395734
2020-05-18,-0.0006453627874545287,-0.025661909373274727,0.021419979287395734,0.022721840097393028
2020-05-19,-0.034322509703259896,-0.0006453627874545287,0.022721840097393028,0.021654378096782567
